date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:02	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:01%20GMT	https://myfarmz.vercel.app/assets/css/..bfonts/fa-regular-400.woff	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/..bfonts/fa-regular-400.woff	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:03	34092/34092	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ece54318791c51b52dfdc689efdb6271%22	https://myfarmz.vercel.app/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-regular-400.ttf	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:03	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d2e53334c22a9a4937bc26e84b36e1e0%22	https://myfarmz.vercel.app/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-regular-400.svg	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:04	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227fb1cdd9c3b889161216a13267b55fe2%22	https://myfarmz.vercel.app/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-solid-900.eot	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:05	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227fb1cdd9c3b889161216a13267b55fe2%22	https://myfarmz.vercel.app/assets/fonts/fa-solid-900-1.eot	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-solid-900-1.eot	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:05	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%22f6121be597a72928f54e7ab5b95512a1%22	https://myfarmz.vercel.app/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-solid-900.woff2	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:06	98996/98996	---M--	200	added ('OK')	font/woff	etag:%2293f284548b42ab76fe3fd03a9d3a2180%22	https://myfarmz.vercel.app/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-solid-900.woff	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:07	193780/193780	---MCZ	200	added ('OK')	font/ttf	etag:W/%222aa6edf8f296a43b32df35f330b7c81c%22	https://myfarmz.vercel.app/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/fa-solid-900.ttf	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:07	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:07%20GMT	https://myfarmz.vercel.app/assets/css/..bfonts/fa-solid-900.svg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/..bfonts/fa-solid-900.svg	(from https://myfarmz.vercel.app/assets/css/fontawesome-all.min.css)
09:04:07	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:07%20GMT	https://myfarmz.vercel.app/assets/css/mCSB_buttons.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/mCSB_buttons.png	(from https://myfarmz.vercel.app/assets/css/jquery.mCustomScrollbar.min.css)
09:04:08	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:07%20GMT	https://myfarmz.vercel.app/assets/css/overlays/02.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/overlays/02.png	(from https://myfarmz.vercel.app/assets/css/vegas.min.css)
09:04:08	19320/19320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d04e5e08be872a8c3ceae2e196b340b5%22	https://myfarmz.vercel.app/assets/fonts/icomoon.eot	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/icomoon.eot	(from https://myfarmz.vercel.app/assets/css/myfarmz.css)
09:04:08	19156/19156	---MCZ	200	added ('OK')	font/ttf	etag:W/%220c363bdc948610cbcece076343b9c25a%22	https://myfarmz.vercel.app/assets/fonts/icomoon.ttf	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/icomoon.ttf	(from https://myfarmz.vercel.app/assets/css/myfarmz.css)
09:04:09	19232/19232	---M--	200	added ('OK')	font/woff	etag:%226ceb55501b19766540a597d0b7903d5c%22	https://myfarmz.vercel.app/assets/fonts/icomoon.woff	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/icomoon.woff	(from https://myfarmz.vercel.app/assets/css/myfarmz.css)
09:04:10	74348/74348	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e1480493c02d5a79d81621a872ee985a%22	https://myfarmz.vercel.app/assets/fonts/icomoon.svg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/fonts/icomoon.svg	(from https://myfarmz.vercel.app/assets/css/myfarmz.css)
09:04:10	567/567	---M--	200	added ('OK')	image/png	etag:%220b044122a38688d5b301f2f6bab21e9f%22	https://myfarmz.vercel.app/assets/images/icon/line1.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/icon/line1.png	(from https://myfarmz.vercel.app/assets/css/style.css)
09:04:11	693/693	---M--	200	added ('OK')	image/png	etag:%2253f894986f3cb897a60e2e1b73cfc1c1%22	https://myfarmz.vercel.app/assets/images/main-slider/slider-3-leafs.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/main-slider/slider-3-leafs.png	(from https://myfarmz.vercel.app/assets/css/style.css)
09:04:11	474/474	---M--	200	added ('OK')	image/png	etag:%22985812227c0885a973d708bce892bf54%22	https://myfarmz.vercel.app/assets/images/icon/quote_2.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/icon/quote_2.png	(from https://myfarmz.vercel.app/assets/css/style.css)
09:04:12	398/398	---M--	200	added ('OK')	image/png	etag:%22997e218e73f07051f9e7b6387cc3923e%22	https://myfarmz.vercel.app/assets/images/shapes/testi-arrow-3-1.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/shapes/testi-arrow-3-1.png	(from https://myfarmz.vercel.app/assets/css/style.css)
09:04:13	693/693	---M--	200	added ('OK')	image/png	etag:%2253f894986f3cb897a60e2e1b73cfc1c1%22	https://myfarmz.vercel.app/assets/images/main-slider/slider-5-leafs.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/main-slider/slider-5-leafs.png	(from https://myfarmz.vercel.app/assets/css/style.css)
09:04:13	35739/35739	---MCZ	200	added ('OK')	text/css	etag:W/%220171ef0a05ed0f51ef30871246ce8586%22	https://myfarmz.vercel.app/assets/css/jquery-ui.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/jquery-ui.css	(from https://myfarmz.vercel.app/shop.html)
09:04:13	385163/385163	---M--	200	added ('OK')	image/jpeg	etag:%2232d27c46f060195d62b3d5689267ac56%22	https://myfarmz.vercel.app/assets/images/backgrounds/page-header-contact.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/backgrounds/page-header-contact.jpg	(from https://myfarmz.vercel.app/shop.html)
09:04:13	20016/20016	---M--	200	added ('OK')	image/jpeg	etag:%224c6e8c1fca828dddad494f6aec58099e%22	https://myfarmz.vercel.app/assets/images/shop/GROWBUDDY%20Neem.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/shop/GROWBUDDY%20Neem.jpg	(from https://myfarmz.vercel.app/shop.html)
09:04:15	40310/40310	---MCZ	200	added ('OK')	text/html	etag:W/%226a4b5c6605c9dc83a34a444ba2ff7643%22	https://myfarmz.vercel.app/product.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/product.html	(from https://myfarmz.vercel.app/shop.html)
09:04:15	520717/520717	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245bedc12dcfee87eeec2fab0eacc4282%22	https://myfarmz.vercel.app/assets/js/jquery-ui.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/js/jquery-ui.js	(from https://myfarmz.vercel.app/shop.html)
09:04:15	3883/3883	---MCZ	200	added ('OK')	text/css	etag:W/%22c95dbb2a7f20a89f0ea2feb84624a095%22	https://myfarmz.vercel.app/assets/css/jquery.bxslider.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/jquery.bxslider.css	(from https://myfarmz.vercel.app/team.html)
09:04:15	141351/141351	---M--	200	added ('OK')	image/png	etag:%22c2b2c8af344a4ecbf66609d18110e375%22	https://myfarmz.vercel.app/assets/images/team/ceo-1.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/team/ceo-1.png	(from https://myfarmz.vercel.app/team.html)
09:04:16	254168/254168	---M--	200	added ('OK')	image/png	etag:%22bd330ce677d8364f8b78d5d19fb2013e%22	https://myfarmz.vercel.app/assets/images/team/ceo-2.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/team/ceo-2.png	(from https://myfarmz.vercel.app/team.html)
09:04:16	33108/33108	---M--	200	added ('OK')	image/png	etag:%220f64162c8f8d61cb19aa2bf98dd2a84e%22	https://myfarmz.vercel.app/assets/images/team/recruit.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/team/recruit.png	(from https://myfarmz.vercel.app/team.html)
09:04:16	19359/19359	---MCZ	200	added ('OK')	application/javascript	etag:W/%22697d69a48e5356f7106e38c09f7f19e0%22	https://myfarmz.vercel.app/assets/js/jquery.bxslider.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/js/jquery.bxslider.min.js	(from https://myfarmz.vercel.app/team.html)
09:04:17	90503/90503	---M--	200	added ('OK')	image/jpeg	etag:%227075c4f6b3c97c7df7eccceb4ef4133a%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-1.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-1.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:17	84096/84096	---M--	200	added ('OK')	image/jpeg	etag:%220fff73cb166b0f60965111ad6075b725%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-2.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-2.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:18	89382/89382	---M--	200	added ('OK')	image/jpeg	etag:%2244d12fdcb4d0f9e8ef13b5bb054da255%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-3.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-3.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:19	93070/93070	---M--	200	added ('OK')	image/jpeg	etag:%22b3b6debae05fe64c21fc08662c6902bc%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-4.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-4.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:20	59808/59808	---M--	200	added ('OK')	image/jpeg	etag:%229d856255ed4a2104141f9181e05f7881%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-5.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-5.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:22	96733/96733	---M--	200	added ('OK')	image/jpeg	etag:%22360b48c4bb82dc8894b4725946860c4c%22	https://myfarmz.vercel.app/assets/images/blog/blog-1-img-6.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/blog-1-img-6.jpg	(from https://myfarmz.vercel.app/news.html)
09:04:22	98184/98184	---M--	200	added ('OK')	image/jpeg	etag:%224ae8a2e3af869ded282004596b6bfbda%22	https://myfarmz.vercel.app/assets/images/resources/contact_img.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/resources/contact_img.jpg	(from https://myfarmz.vercel.app/contact.html)
09:04:22	37697/37697	---MCZ	200	added ('OK')	text/html	etag:W/%2207d2422a21d506204fb685a21bd96fc2%22	https://myfarmz.vercel.app/shop.html/	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/index.html	(from https://myfarmz.vercel.app/contact.html)
09:04:23	74118/74118	---M--	200	added ('OK')	image/jpeg	etag:%2233804554ced4f9210c15d3e3fba129e9%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-1.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-1.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:23	184129/184129	---M--	200	added ('OK')	image/jpeg	etag:%22f5c33f067b9e1baebe5ae54f43bc0b36%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-2.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-2.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:24	71131/71131	---M--	200	added ('OK')	image/jpeg	etag:%220dd3e2561a461bebda19199d4ce655dd%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-3.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-3.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:25	90052/90052	---M--	200	added ('OK')	image/jpeg	etag:%22bd9860e3765b5d610bedc07a93979712%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-4.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-4.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:26	187578/187578	---M--	200	added ('OK')	image/jpeg	etag:%2288c19540dc758e149cb8f955719e1289%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-5.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-5.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:26	79929/79929	---M--	200	added ('OK')	image/jpeg	etag:%227dd8b3a59a638559bb5c7f19e9a20638%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-6.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-6.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:27	60263/60263	---M--	200	added ('OK')	image/jpeg	etag:%22f9976856edb1ae504119881cead39706%22	https://myfarmz.vercel.app/assets/images/gallery/gallery-2-img-7.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/gallery/gallery-2-img-7.jpg	(from https://myfarmz.vercel.app/gallery.html)
09:04:28	772/772	---M--	200	added ('OK')	text/css	etag:%22c82a1dde47ad0956ce4a8a71761cc87e%22	https://myfarmz.vercel.app/assets/css/jquery.bootstrap-touchspin.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/jquery.bootstrap-touchspin.css	(from https://myfarmz.vercel.app/cart.html)
09:04:28	8490/8490	---M--	200	added ('OK')	image/webp	date:Thu,%2010%20Sep%202020%2007:57:25%20GMT	https://m.media-amazon.com/images/I/41XgT3n0TRL._AC_UL480_FMwebp_QL65_.jpg	C:/My%20Web%20Sites/hellowrld/m.media-amazon.com/images/I/41XgT3n0TRL._AC_UL480_FMwebp_QL65_.jpg	(from https://myfarmz.vercel.app/cart.html)
09:04:28	34960/34960	---MCZ	200	added ('OK')	text/html	etag:W/%22c67533df6432228c3e9edc9a55333a3c%22	https://myfarmz.vercel.app/checkout.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/checkout.html	(from https://myfarmz.vercel.app/cart.html)
09:04:29	19540/19540	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f7db50d8aa22669b78518dd81a4c031d%22	https://myfarmz.vercel.app/assets/js/jquery.bootstrap-touchspin.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/js/jquery.bootstrap-touchspin.js	(from https://myfarmz.vercel.app/cart.html)
09:04:30	123074/123074	---M--	200	added ('OK')	image/jpeg	etag:%22c5f0ecbc561e332f1a8ae027ace96f22%22	https://myfarmz.vercel.app/assets/images/blog/news-detail-img-1.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/news-detail-img-1.jpg	(from https://myfarmz.vercel.app/blog.html)
09:04:31	5410/5410	---M--	200	added ('OK')	image/jpeg	etag:%226a3150d46a834854f1734dbc8072d4d1%22	https://myfarmz.vercel.app/assets/images/blog/lp-1-1.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/lp-1-1.jpg	(from https://myfarmz.vercel.app/blog.html)
09:04:31	6153/6153	---M--	200	added ('OK')	image/jpeg	etag:%22d408cd04da6ca7791fb90e63c611285b%22	https://myfarmz.vercel.app/assets/images/blog/lp-1-2.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/lp-1-2.jpg	(from https://myfarmz.vercel.app/blog.html)
09:04:32	5379/5379	---M--	200	added ('OK')	image/jpeg	etag:%2268671e0098d97183b263b14e2337744d%22	https://myfarmz.vercel.app/assets/images/blog/lp-1-3.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/lp-1-3.jpg	(from https://myfarmz.vercel.app/blog.html)
09:04:32	1551/1551	---M--	200	added ('OK')	image/jpeg	etag:%225e4945dd8efd1388377b098b0089ce4c%22	https://myfarmz.vercel.app/assets/images/blog/ads.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/blog/ads.jpg	(from https://myfarmz.vercel.app/blog.html)
09:04:33	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:33%20GMT	https://myfarmz.vercel.app/assets/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/images/ui-icons_444444_256x240.png	(from https://myfarmz.vercel.app/assets/css/jquery-ui.css)
09:04:33	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:33%20GMT	https://myfarmz.vercel.app/assets/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/images/ui-icons_555555_256x240.png	(from https://myfarmz.vercel.app/assets/css/jquery-ui.css)
09:04:34	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:33%20GMT	https://myfarmz.vercel.app/assets/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/images/ui-icons_777620_256x240.png	(from https://myfarmz.vercel.app/assets/css/jquery-ui.css)
09:04:34	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:33%20GMT	https://myfarmz.vercel.app/assets/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/css/images/ui-icons_cc0000_256x240.png	(from https://myfarmz.vercel.app/assets/css/jquery-ui.css)
09:04:36	192486/192486	---M--	200	added ('OK')	image/png	etag:%225543565732c469d9f8d90f5183133ed4%22	https://myfarmz.vercel.app/assets/images/shop/review-1.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/shop/review-1.png	(from https://myfarmz.vercel.app/product.html)
09:04:36	170250/170250	---M--	200	added ('OK')	image/png	etag:%2299300583622b05b133f33b8b7ac306a9%22	https://myfarmz.vercel.app/assets/images/shop/review-2.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/shop/review-2.png	(from https://myfarmz.vercel.app/product.html)
09:04:36	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:36%20GMT	https://myfarmz.vercel.app/assets/images/icon/bx_loader.gif	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/icon/bx_loader.gif	(from https://myfarmz.vercel.app/assets/css/jquery.bxslider.css)
09:04:37	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:37%20GMT	https://myfarmz.vercel.app/assets/img/bx-slider/controls.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/img/bx-slider/controls.png	(from https://myfarmz.vercel.app/assets/css/jquery.bxslider.css)
09:04:38	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:37%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/favicons/apple-touch-icon.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/favicons/apple-touch-icon.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:38	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:37%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/favicons/favicon-32x32.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/favicons/favicon-32x32.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:38	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:38%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/favicons/favicon-16x16.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/favicons/favicon-16x16.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:38	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:38%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/favicons/site.webmanifest	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/favicons/site.webmanifest	(from https://myfarmz.vercel.app/shop.html/)
09:04:39	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:38%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/animate.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/animate.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:39	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:38%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/bootstrap.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:39	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:39%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/owl.carousel.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/owl.carousel.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:40	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:39%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/owl.theme.default.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/owl.theme.default.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:40	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:40%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/magnific-popup.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/magnific-popup.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:41	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:40%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/fontawesome-all.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/fontawesome-all.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:41	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:41%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/swiper.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/swiper.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:41	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:41%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/bootstrap-select.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/bootstrap-select.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:42	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:41%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/jquery.mCustomScrollbar.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/jquery.mCustomScrollbar.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:42	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:41%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/bootstrap-datepicker.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:43	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:42%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/vegas.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/vegas.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:43	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:42%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/nouislider.min.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/nouislider.min.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:43	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:43%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/nouislider.pips.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/nouislider.pips.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:44	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:43%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/myfarmz.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/myfarmz.css	(from https://myfarmz.vercel.app/shop.html/)
